state,public_use_microdata_area,WhiteNH,BlackNH,AminNH,AsianNH,OtherNH,TwoMore,Hispan,WhiteHispan,BlackHispan,HispanOther
41,00901,86105,967,1509,2095,250,3870,17928,13272,9,4647
41,00800,148659,766,2580,1691,528,7334,12603,8248,53,4302
41,00400,166323,1002,1125,2186,283,5310,15520,10192,98,5230
41,01105,80597,697,457,1595,439,3960,30894,16105,65,14724
41,01104,78533,1605,569,5583,646,4574,21119,9981,347,10791
41,01103,62101,896,864,3520,97,4474,40518,21938,273,18307
41,01200,147099,1310,2325,3381,262,7391,29049,17663,64,11322
41,01303,86648,3986,532,12225,732,5651,10848,6599,257,3992
41,01305,97687,3589,453,8091,604,5528,9656,6001,136,3519
41,01316,107900,7119,1629,8912,224,7273,33493,20415,502,12576
41,01302,70082,8759,1192,19865,296,6080,18850,11043,219,7588
41,01301,85043,14635,892,6288,798,6938,12421,7706,456,4259
41,01314,111032,4402,568,11956,291,6973,10164,5920,100,4144
41,00703,119367,1871,1088,5801,390,7894,16320,7487,154,8679
41,00704,91572,1163,707,4189,139,5531,10840,5108,75,5657
41,00705,96375,632,1092,1297,238,4023,7220,3853,26,3341
54,01300,90397,2644,59,137,146,1279,712,433,0,279
54,00100,116342,2738,213,611,159,2527,1465,931,38,496
54,01100,96894,1874,174,347,176,1799,1211,941,48,222
54,00500,117544,2393,304,761,230,2485,1329,719,85,525
54,00400,209491,13499,393,2233,1363,6040,9669,5728,444,3497
12,03107,80492,54041,424,6977,359,6069,17020,9452,1017,6551
12,03106,86808,12499,82,5836,1373,4151,13617,7876,133,5608
12,12100,72234,23650,209,513,394,1466,9063,5676,374,3013
12,09702,60569,9958,727,5205,983,3275,81430,50987,3357,27086
12,09701,51545,22366,90,4509,1754,3733,117522,78518,3789,35215
12,06100,117635,13013,196,2289,443,3713,19675,14689,43,4943
12,08102,88747,11906,300,1969,129,2119,22867,16732,480,5655
12,08101,96369,14285,169,3449,269,2791,21131,15962,277,4892
12,09100,151136,19636,340,6682,572,9306,19758,8478,650,10630
12,08700,54304,12729,96,1243,392,1338,38392,29115,788,8489
12,00902,106192,2548,253,2262,304,2668,10212,6815,203,3194
12,08615,5029,868,33,349,35,223,107830,85220,1857,20753
12,08601,9081,4847,90,1008,70,439,111044,85997,1328,23719
12,00901,147496,23185,371,3985,838,6297,16384,11488,875,4021
12,00903,98249,7417,277,5529,787,4187,15538,10770,210,4558
12,00904,86377,22146,275,2739,1102,5454,20929,13275,2057,5597
12,01500,155318,9856,451,2543,458,3296,14004,10066,446,3492
12,01900,154754,22644,223,5920,822,8986,21945,11421,1142,9382
12,08500,124652,8405,322,2448,329,1852,21973,14246,584,7143
12,09510,63744,14080,77,8684,681,4455,45479,34210,1525,9744
12,09509,42567,15906,156,10663,940,5020,86980,58353,1903,26724
12,09508,55549,10361,100,7096,763,2954,45484,28966,1554,14964
12,09504,41873,27863,206,4011,845,2608,57474,36113,2826,18535
12,09505,54069,12423,73,4373,964,2574,49304,33209,1360,14735
12,09501,53463,56613,119,3852,1950,4003,36786,21087,2057,13642
12,09503,78928,9148,215,13744,503,4549,37746,25127,829,11790
12,09502,61523,35356,291,10681,2146,5594,33870,19710,1942,12218
12,09507,62598,27755,272,5132,458,3238,23697,13298,2043,8356
12,09506,24558,61516,76,4073,1606,2912,24414,13518,1310,9586
12,01701,129540,3815,378,2508,349,2671,8677,6174,228,2275
12,06902,138456,15188,263,2287,599,1852,12599,8610,765,3224
12,06903,128770,17299,1143,5280,797,4400,39982,26534,1774,11674
12,11300,146703,10520,757,3656,854,6764,10333,5232,283,4818
12,05301,146288,9140,513,2324,1108,4363,26964,18919,824,7221
12,11101,60395,29007,316,1818,89,1290,17199,12873,430,3896
12,11102,121122,33947,466,4680,1252,4887,44885,31753,1880,11252
12,10504,82601,23919,121,1909,318,2720,41420,27837,1355,12228
12,10502,108504,33318,409,2815,964,4282,55509,37583,1460,16466
12,09911,62126,45138,68,4279,632,3011,33100,24778,649,7673
12,09904,39909,21346,95,2947,376,2469,70327,52975,1589,15763
12,09909,75281,4140,53,4786,516,2641,23801,15838,138,7825
12,09910,76005,11866,64,4730,589,2116,27467,18941,742,7784
12,09902,70685,34163,4,3401,421,3361,12095,8241,463,3391
11,00101,78272,8418,175,8320,513,3681,11396,7619,301,3476
12,03500,90745,11180,312,3460,412,2619,12318,7183,61,5074
12,12703,121671,6673,442,2646,347,2557,8697,6034,101,2562
12,12702,91118,28802,322,2674,587,3680,10471,6673,740,3058
12,12704,79770,10849,530,2144,315,2227,36709,21783,1486,13440
12,12701,87396,10523,128,1773,157,1883,22824,11450,188,11186
12,11502,125353,2406,191,2661,354,1888,10515,7268,275,2972
12,11503,129388,4759,157,2769,316,2497,8787,6988,106,1693
12,11501,98653,11186,195,2270,533,2056,20832,15985,574,4273
12,08103,94151,6376,287,3141,95,2678,20619,15275,105,5239
12,10306,82180,7493,231,9038,389,4079,13956,8794,261,4901
12,09907,85349,22628,185,2481,861,2520,14251,9301,251,4699
12,09908,92495,6433,32,4222,829,1923,16903,12000,295,4608
19,01900,99568,1813,220,3339,85,1809,12097,7123,38,4936
19,01400,146939,1728,246,1319,87,2624,6124,4614,26,1484
19,02300,90941,3930,183,1509,54,2248,5322,3710,40,1572
19,01200,97767,861,1250,2122,110,2460,12321,7914,155,4252
19,01100,117015,11409,262,9373,207,3919,8634,4679,100,3855
19,00500,105929,12513,368,3882,119,3050,5952,3549,161,2242
19,00900,136920,12644,405,4848,442,5648,12031,8802,121,3108
19,01000,191891,12292,276,5435,538,7501,7647,5472,303,1872
19,00100,107245,785,143,769,141,1568,7522,4599,54,2869
19,00200,103182,1562,292,1247,105,1460,4594,3243,171,1180
23,00500,159849,931,832,1337,279,3052,2499,1575,18,906
23,00400,115281,852,518,1204,52,2287,1964,1334,107,523
23,00100,91201,761,2892,418,136,1743,1658,881,143,634
23,00200,147412,672,364,887,195,3458,2123,1318,21,784
23,00700,98229,779,211,1465,685,2788,1929,1388,41,500
23,01000,94098,7801,191,3524,292,2765,2917,1830,131,956
23,00800,171571,1169,421,1602,117,3555,3053,2376,125,552
23,00900,125456,1205,781,2712,46,4193,2759,1433,46,1280
23,00600,97338,2366,154,984,208,4866,2042,769,193,1080
23,00300,141678,1225,1647,1183,273,3491,2199,1013,49,1137
37,04800,111788,12836,784,728,391,4086,6690,3371,83,3236
37,03500,132648,15391,250,2536,118,3614,12265,8306,369,3590
37,03106,98798,39962,57,5503,659,4086,12601,6440,586,5575
37,03002,73371,24410,272,2147,272,3679,9718,5733,228,3757
37,03001,85735,12024,253,1622,156,2132,6454,3766,155,2533
37,03200,94003,31630,482,7618,994,3630,17557,8921,807,7829
37,05100,26515,27943,49537,731,237,2283,10682,3093,220,7369
37,02201,103636,11751,471,2443,240,2955,9277,6417,42,2818
37,02202,112618,4151,332,1121,68,2388,8116,5168,13,2935
37,03400,101115,22334,352,1433,220,2779,12736,6306,403,6027
37,02900,112698,19333,156,4077,240,3042,11766,6766,356,4644
37,00400,74442,34874,374,947,228,3470,7655,2416,227,5012
37,00800,60473,30827,247,550,129,1489,5563,2722,372,2469
37,00100,121747,2011,691,1011,25,1439,6093,3590,43,2460
37,01600,104847,32650,425,2667,630,3802,21154,9613,267,11274
37,01400,101518,16003,520,11304,344,4285,12372,8582,361,3429
37,01802,60730,38280,168,3313,188,3438,24093,13789,1463,8841
37,01801,47146,42011,227,2633,1076,2331,12743,8474,837,3432
37,01803,104420,15764,554,3167,572,3144,12488,8226,386,3876
37,03600,112755,8178,329,1778,449,3232,16739,7875,677,8187
37,04100,67567,29329,299,574,52,4817,8886,4869,421,3596
37,02000,103667,5388,331,903,129,2453,6456,1503,45,4908
37,02100,113088,7148,349,3899,600,2059,8428,3906,45,4477
37,01500,87811,19882,481,2013,371,2823,20555,14135,710,5710
37,03300,91590,13783,74,2348,203,2150,7593,3467,516,3610
28,01600,83162,86340,345,850,222,962,4757,2380,671,1706
28,00800,30447,81835,138,574,156,755,2027,525,192,1310
28,00400,100314,36843,258,1316,288,1557,3915,1745,142,2028
28,00500,101978,34610,225,1091,292,1813,5869,1606,380,3883
28,00200,107492,30701,97,848,314,3062,4848,2043,172,2633
53,11506,98235,5224,856,11065,239,10408,14321,6857,299,7165
53,11503,63044,13570,975,12453,185,10085,20344,10424,472,9448
53,11504,68793,16793,1396,17366,429,12131,23001,9647,778,12576
53,11200,110739,1076,1836,2064,743,5832,12556,6618,163,5775
53,11402,89649,1497,1679,4533,46,6883,9225,5277,40,3908
53,11401,120834,6715,1240,14215,681,10351,17150,10692,294,6164
53,11608,72279,3650,334,55815,631,6441,9944,6392,35,3517
53,11610,62541,14815,608,33177,771,9108,17757,6466,282,11009
53,11607,92707,2749,204,36503,744,7226,11067,6545,94,4428
53,11602,91618,5546,622,25891,341,7998,8142,4341,52,3749
53,11604,73347,18442,482,20162,738,9581,9941,3860,363,5718
53,11609,91465,2248,293,42869,1550,7384,8594,4583,161,3850
53,11613,55413,14731,493,30058,426,8335,20872,4702,553,15617
53,11614,63841,9259,2844,17104,531,8151,18737,7693,299,10745
53,11615,100033,2078,545,8980,369,7642,9259,4503,0,4756
53,11601,121569,5532,538,18043,525,9927,9492,4528,112,4852
53,11603,97540,5855,659,30905,649,9334,10266,5948,145,4173
53,11605,79712,15866,762,26885,656,8722,14892,5305,421,9166
53,11611,56564,18562,694,23089,518,7533,27667,7016,293,20358
53,11616,91553,741,150,15644,48,4840,8292,4232,21,4039
54,00300,123435,5398,309,3655,661,3555,2793,1791,20,982
54,00600,100264,1309,231,281,104,2399,997,584,0,413
54,00900,95177,745,33,531,32,1751,849,626,15,208
54,00800,148262,4569,194,1467,293,3398,1797,1016,1,780
54,01000,166567,12426,342,2316,134,5762,2066,1156,101,809
54,00700,92898,1313,300,341,21,1491,1244,896,11,337
54,01200,157850,11015,346,872,468,3910,2448,1344,353,751
54,00200,139560,3210,174,849,527,2750,2099,1409,36,654
40,01301,89005,2580,11959,2235,165,10100,8171,4651,31,3489
40,01201,127369,19929,7997,8010,337,12675,22441,14175,356,7910
40,01202,131682,15432,8241,9934,287,12964,35774,22204,300,13270
40,00300,117407,6457,19271,1623,95,20572,10151,4920,60,5171
40,01002,100556,20232,3737,8880,668,10067,20386,12373,458,7555
40,01003,110735,16352,2585,7244,232,10145,10070,6869,193,3008
40,01006,56606,30304,2649,3286,126,7314,12319,6869,180,5270
40,01004,76715,24697,3991,1515,231,7120,7851,4495,392,2964
40,01001,45042,9749,3194,2800,267,5841,44086,29773,145,14168
34,01203,125349,4124,42,2230,713,1326,15932,7090,513,8329
34,02400,54825,18667,790,1260,242,3033,33600,19405,1711,12484
36,04003,43626,70464,176,5284,140,4790,26600,6873,3745,15982
36,04010,4392,112123,261,1777,716,4058,9817,1204,2840,5773
36,04002,26774,21502,266,6103,1113,2668,69985,16492,5883,47610
08,04106,107581,3356,334,4455,163,6053,12596,8616,41,3939
08,04104,82686,6626,330,3271,233,6439,20521,10120,360,10041
08,04105,58017,13329,383,4203,494,6507,39186,18774,1032,19380
08,04103,78765,6959,464,2433,121,5068,19064,10845,510,7709
08,04102,85079,3504,384,2894,446,4774,14192,8304,163,5725
08,00808,77294,9892,267,9946,282,4792,16955,9314,329,7312
08,00803,102341,1084,113,7036,287,3838,12357,8063,159,4135
26,03209,4853,119718,336,852,1326,2010,1549,322,473,754
26,03204,94139,38525,674,4144,270,5758,6060,3284,401,2375
26,03202,102211,24110,298,3746,429,3816,6171,3498,242,2431
36,03805,156882,5578,517,24672,494,4727,21580,13128,668,7784
36,03809,52751,13103,501,47421,624,4004,36952,13820,1800,21332
36,03804,16870,36361,106,10098,1506,1706,53379,15528,5661,32190
36,03808,100189,6728,83,24177,749,4067,13238,8951,426,3861
36,03901,133129,1367,241,8739,236,1798,18239,14107,188,3944
26,01900,160806,8840,566,3646,511,4618,9700,6146,342,3212
26,03100,144725,3631,204,852,113,4229,5531,3728,136,1667
26,02300,104792,5290,742,997,701,3710,10797,5254,129,5414
26,03004,116577,25771,684,3411,286,5529,3719,2434,74,1211
12,09901,90407,2711,161,2525,614,2822,16389,10451,23,5915
12,09903,58271,52008,72,2908,533,3174,45799,32566,1457,11776
12,09905,52879,32122,167,4133,772,2697,46689,32905,536,13248
12,09906,95756,37129,222,4390,632,3569,27386,18358,826,8202
12,05705,76586,34940,421,16975,694,6451,41373,25989,2579,12805
12,05706,76783,14105,310,2686,543,2657,37274,25029,438,11807
12,05704,82572,11529,355,6901,738,3682,67279,47282,2085,17912
12,05701,41584,64404,264,2493,351,4531,48652,30159,4695,13798
12,05703,77379,9297,140,10072,662,4551,63209,45514,2046,15649
12,05707,94573,40501,350,8559,1438,5759,59325,38419,2451,18455
12,05702,105893,18117,203,6521,327,5154,44818,31821,1297,11700
12,05708,140205,32538,634,6192,1308,6500,60000,33898,1522,24580
12,11704,75612,12833,149,5941,346,2963,21865,14413,213,7239
12,11702,61820,19200,100,5667,817,3034,26288,13811,1378,11099
12,11703,67103,9512,242,4139,179,3064,27615,17273,1627,8715
12,11701,71880,10032,99,6314,572,2767,26542,17370,985,8187
12,08900,96665,8941,565,897,249,2469,4655,2824,115,1716
12,03301,85036,21819,513,3186,176,5273,6574,4155,214,2205
12,03302,117132,47177,483,6723,426,10344,11829,6766,324,4739
12,02300,143731,27033,391,1409,491,4869,11943,8305,404,3234
12,00102,78548,20168,239,7083,505,2204,8912,6096,288,2528
12,00101,83549,33026,439,9231,574,5298,18329,11999,520,5810
12,10103,106096,5385,325,1829,276,2868,19988,13402,621,5965
12,10102,96153,3741,112,1895,171,1907,11901,8648,135,3118
12,10104,98671,10084,483,6949,488,3840,28313,19191,546,8576
12,10101,94834,10331,356,3954,174,3268,25493,17739,405,7349
12,07101,108993,2711,211,1703,120,856,12598,7592,161,4845
12,07105,95351,3658,180,2402,272,1395,24296,15889,146,8261
12,07102,135104,7705,219,3642,821,2534,42377,30256,586,11535
12,07103,90017,25210,369,2124,2158,3897,57949,42649,1129,14171
12,07104,72066,20761,125,2847,726,3075,28098,16955,545,10598
12,08301,82321,11366,333,1283,233,2780,10683,8430,404,1849
12,08303,99277,15335,452,1424,693,2914,22790,15731,1260,5799
12,08302,69340,17531,52,2510,133,2842,15918,12701,663,2554
19,02200,109275,2192,118,3358,85,2104,6818,3856,102,2860
19,00700,142797,3215,202,2037,199,2922,3417,2299,35,1083
19,00600,114164,2326,257,1252,187,1658,7356,5004,35,2317
19,01600,133963,5073,209,3852,25,3183,6009,4868,34,1107
19,01500,168850,6773,225,11090,109,4812,10308,7283,61,2964
19,01700,128937,22370,373,12583,304,7161,27800,16951,759,10090
37,01203,76315,29910,25,4527,339,4510,13660,4845,399,8416
37,01206,82933,12901,391,21366,874,3899,5686,3036,69,2581
37,05001,38930,48009,802,3806,820,5800,10816,5978,931,3907
37,04500,96525,22162,576,3889,150,7843,21511,13783,1061,6667
37,00300,107068,18284,549,830,165,2728,7115,3485,106,3524
37,03108,68174,29656,222,13538,432,5798,18294,8803,1198,8293
37,03105,53547,36892,264,6173,231,2402,26894,16631,519,9744
37,03104,118601,12150,242,11481,573,3577,9417,5937,268,3212
37,03102,18420,81351,383,4898,151,3127,18344,4400,259,13685
37,03107,62180,46823,348,8583,605,3560,14075,4581,1263,8231
37,03101,56332,39260,453,7057,389,2972,22194,6901,691,14602
37,03103,30632,54741,382,9045,983,2760,24891,7929,895,16067
37,05400,104123,11426,288,7149,314,3561,11863,7897,583,3383
37,01205,81284,20308,656,2497,379,3133,14369,6661,922,6786
37,01201,85052,44875,397,6770,405,3843,13907,7800,1042,5065
37,01207,89664,12163,538,17971,413,3545,12484,6464,254,5766
37,01208,97182,10295,181,18369,2747,4014,9848,6420,265,3163
37,01204,48162,55530,162,3562,717,3858,24279,9140,1755,13384
25,00304,135612,2417,93,1833,309,3391,12739,6337,528,5874
25,00301,88119,5069,128,2793,451,3854,21752,11807,928,9017
25,00302,113516,2374,45,2202,161,2068,4988,2890,167,1931
25,00303,89220,3195,123,17153,572,3157,7294,4070,336,2888
25,00300,100706,22031,508,13428,769,4944,42800,24582,1966,16252
25,00200,102211,2863,230,6820,197,4339,6444,3448,215,2781
25,01900,46661,28543,247,4344,470,3186,70226,43428,3635,23163
25,01901,107801,2801,231,3518,165,2690,31134,21365,978,8791
25,01902,102129,3915,88,3076,62,1792,17128,9662,588,6878
25,01600,128376,2424,61,3137,319,3500,7409,4401,45,2963
25,00704,51121,10694,166,6203,555,2835,41323,12567,3135,25621
25,00703,180498,4255,128,3973,665,4244,14087,7563,1278,5246
25,00702,101659,1244,48,3357,87,2507,5133,2814,248,2071
25,00701,84790,5277,19,4860,691,3737,94949,37671,3623,53655
25,03602,79649,19731,147,9313,1487,3286,10043,4147,1432,4464
25,03603,74104,9809,310,29691,585,2962,4518,2332,318,1868
25,03601,114133,4057,105,8114,522,3835,5875,3446,273,2156
25,00504,101309,6270,136,13341,4308,4354,18835,6600,763,11472
25,03400,104494,4151,106,23636,477,6705,7976,4552,292,3132
25,00505,97108,2884,222,17986,713,4581,6552,4500,53,1999
25,00503,97822,5927,140,25100,427,4433,11133,5137,427,5569
17,03503,86718,11323,360,22521,433,7690,27210,15552,562,11096
17,03528,2152,91511,124,427,363,1921,32351,12952,700,18699
17,03526,25874,11820,48,33236,29,1163,84694,38779,467,45448
17,03529,24021,138709,250,9384,898,5139,7203,3262,1008,2933
31,00200,139534,2581,6048,1957,188,2376,29096,16799,90,12207
53,11612,61185,16993,701,19068,460,8403,22897,6602,506,15789
53,11802,99912,3738,900,8374,226,9558,12045,5638,293,6114
53,11801,104573,2978,1478,6855,177,8535,9596,4696,51,4849
53,10400,83674,283,7493,869,85,4938,11238,4675,29,6534
53,10703,74628,1949,637,2268,147,2805,33849,15919,118,17812
53,10701,63034,2250,263,2657,565,3880,46889,21622,505,24762
53,11706,114084,1559,3165,7329,1188,7549,13837,7308,145,6384
53,11701,80812,5809,477,15679,278,6775,12418,4764,243,7411
53,11702,72146,7961,571,24697,274,7306,17967,6706,138,11123
53,11703,80207,5581,604,13949,395,6984,18714,9305,105,9304
53,11705,114418,1686,1015,4516,344,6410,13092,6718,49,6325
53,11606,84038,4499,378,18315,492,6445,10944,4918,274,5752
53,11704,90846,3322,750,29123,1031,7411,9293,5228,46,4019
53,10800,89584,1476,1172,1821,330,4522,44841,14331,18,30492
53,10902,42368,619,5875,1068,136,2347,73050,47818,76,25156
53,10901,63981,1621,1617,2251,188,3574,51954,25909,259,25786
53,10300,78631,434,678,1052,133,3108,35133,8796,91,26246
53,10702,82668,1719,680,4006,296,3024,26967,13598,270,13099
53,10504,101449,1559,919,2289,154,4221,6210,2773,115,3322
53,10503,119309,1517,1356,3037,59,5588,8396,4808,53,3535
53,10502,101024,3054,1603,4209,302,7113,7694,4516,35,3143
34,01103,65918,14222,77,3047,399,2849,17212,8666,1060,7486
34,01102,80058,4946,146,6607,137,1707,14628,8792,228,5608
34,01106,76845,2794,110,12107,250,1501,9555,6368,208,2979
